Profile URL,Logo URL,Categories,Office Count,All Locations,Total Offices,name,employee_count,about,location,year_founded,url,status,about_tech,email,employees,revenue,city,bootstrapped,open_source,org_type,start_date,request,hiring,other,links,tech_stack,user_id,company_type,people
https://builtin.com/company/kin-insurance,https://builtin.com/sites/www.builtin.com/files/2022-08/Kin_Square_Logo_Primary_.png,Fintech • Insurance • PropTech,,[],2,Kin Insurance,700,"Kin is on a mission to change home insurance from what it is to what it should be. Whether we’re leveraging data to create customizable coverage or providing claims service that goes above and beyond expectations, our members are at the heart of everything we do. In the face of ever-growing climate risk, our members deserve an insurance company that cares about them. We aim to stick with them through thick and thin.

That’s why as a company we:

• Run through walls.
• Raise the bar, and drop the ego.
• Act like owners.
• Always ask “What if?”

These values allow us to make a difference in the lives of homeowners in catastrophe-prone areas of the county. Read more about our core values at kin.com/careers/.","Chicago, IL",2016,https://www.kin.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/ritual,https://builtin.com/sites/www.builtin.com/files/2021-06/Ritual Logo.png,eCommerce • Healthtech,,[],,Ritual,Year Founded: 2015,"The future of health is clear. Made traceable, backed by the first visible supply chain of its kind. ⁣ Shop today","Los Angeles, CA",View Website,www.ritual.com,,,,108,189,Los Angeles,,,Private,,,FALSE,,,,,,
https://builtin.com/company/shift-0,https://builtin.com/sites/www.builtin.com/files/2021-06/Logo.png,Automotive • eCommerce • Sales • Software,,[],,SHIFT,Year Founded: 2014,"We believe car buying should be fun, fair, and accessible to everyone. We’ve set out to transform an industry, using technology to bring transparency and convenience to the car buying process. 
 
And we aren’t stopping there. We seek to bring that same openness and simplicity to car ownership too, with payments, maintenance, and insurance in one easy app. At SHIFT, we’re building the tools that empower people to buy, own, and sell the cars that make life go.","San Francisco, CA",View Website,http://www.shift.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/realreal,https://builtin.com/sites/www.builtin.com/files/2021-07/real-logo.png,eCommerce • Fashion • Retail • Sales,,[],,The RealReal,Year Founded: 2011,"The RealReal is the world’s largest online marketplace for authenticated luxury retail. With a rigorous authentication process overseen by experts, The RealReal provides a safe and reliable platform for consumers to buy and sell their luxury items. We have 150+ in-house gemologists, horologists and brand authenticators who inspect thousands of items each day.","San Francisco, CA",View Website,http://therealreal.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/firehydrant,https://builtin.com/sites/www.builtin.com/files/2021-06/FireHydrant Logo.png,Cloud • Information Technology • Productivity • Software,,[],,FireHydrant,Year Founded: 2018,"FireHydrant is the only comprehensive incident management platform that allows developers and their businesses to create consistency for the entire incident response lifecycle to focus on fighting fires faster. From alert to retrospective, tracking, communicating, and reporting on results: FireHydrant will automate the process so developers can focus on resolution.",,View Website,https://firehydrant.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/topstep,https://builtin.com/sites/www.builtin.com/files/2021-06/Topstep Logo.png,Fintech,,[],,Topstep,Year Founded: 2012,"Trading is more than an activity, more than a passion, more than a calling. It’s a lifestyle, a set of rules, and a mentality towards every aspect of your day. We’ve seen what happens to people who don’t buy into the rules or the mentality—they fail, time and time again. At Topstep, we are passionately committed to helping our customers find true and replicable success. Our way is not for the faint of heart, but it has been proven to turn people who trade, into Traders.

Topstep is the premier funding opportunity for retail futures and forex traders. Our goal is to provide a safe environment so that traders can professionalize their passion and safely engage and profit in the financial markets. If you follow the rules and pass our simulated trading evaluation, called the Trading Combine®, you will be able to trade with our capital. Guaranteed.","Chicago, IL",View Website,http://www.topstep.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/skupos,https://builtin.com/sites/www.builtin.com/files/2023-06/skulogo.png,Big Data • Information Technology • Retail • Software,,[],2,Skupos,100,"Skupos drives revenue growth across all segments of the convenience retail industry through technology that connects both retailers and brands to their shoppers. With a focus on independent stores and small chains which make up nearly 80% of the market, the Skupos platform enables both retailers and brands to compete through better understanding and serving their customers. Founded in 2016, a growing network of 15,000+ customers across all 50 states rely on Skupos to boost sales volume and increase their customer base. 

Skupos is honored to be ranked #490 on the 2022 Deloitte Technology Fast 500™, which recognizes the most innovative and fastest-growing technology companies in North America.","Denver, CO",2016,https://www.skupos.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/sweeten,https://builtin.com/sites/www.builtin.com/files/2021-06/Sweeten Logo.png,Other • Software,,[],,Sweeten,Year Founded: 2011,"Sweeten is the leading renovation matchmaker that curates the best architects, interior designers or general contractors for your project.","New York, NY",View Website,https://sweeten.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/reviewtrackers,https://builtin.com/sites/www.builtin.com/files/2021-06/RT Logo_0.png,Enterprise Web • Marketing Tech • Natural Language Processing • Software • Business Intelligence,,[],,ReviewTrackers,Year Founded: 2012,"ReviewTrackers is the award-winning customer feedback software that helps businesses measure and transform the customer experience. The platform collects review data from 100+ review sites to surface customer insights that enable brands to listen, comprehend and make data-driven decisions about what their customers truly need or want.","Chicago, IL",View Website,http://www.reviewtrackers.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/epam-systems,https://builtin.com/sites/www.builtin.com/files/2021-10/1557483616368.jpeg,Big Data • Cloud • Consumer Web • Healthtech • Software • Cybersecurity • Generative AI,,[],22,EPAM Systems,"60,000","Since 1993, EPAM Systems, Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development, digital platform engineering, and top digital and product design agency.

Through its ‘Engineering DNA’ and innovative strategy, consulting, and design capabilities, EPAM works in collaboration with its customers to deliver next-gen solutions that turn complex business challenges into real business outcomes. EPAM’s global teams serve customers in more than 45 countries across five continents. As a recognized market leader in multiple categories among top global independent research agencies, EPAM was one of only four technology companies to appear on Forbes 25 Fastest Growing Public Tech Companies list every year of publication since 2013 and ranked as the top IT services company on Fortune’s 100 Fastest-Growing Companies list in 2019, 2020, and 2021.","Newtown, PA",1993,https://www.epam.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/akamai-technologies,https://builtin.com/sites/www.builtin.com/files/2022-04/Akamai Technologies .jpeg,Cloud • Security • Software • Cybersecurity,,[],2,Akamai Technologies,"10,285","At Akamai, we make life better for billions of people, billions of times a day.

Every moment, billions of people, all over the world, are using the internet to shop, play games, look after finances, learn remotely, share videos, connect across the world, and so much more. These life-shaping digital experiences wouldn’t be possible without Akamai. We power and protect life online. It’s an extraordinary mission, and our global teams achieve it by solving the toughest challenges, and turning the impossible into the
possible. 

With the world’s most distributed compute platform — from cloud to edge — we make it easy for businesses to develop and run applications, while we keep experiences closer to users and threats farther away. That’s why innovative companies worldwide choose Akamai to build, deliver, and secure their digital experiences. Thanks to our world’s most distributed platform for cloud computing, security, and content delivery. Akamai keeps applications and experiences closer and threats farther away.

Devoted, determined problem-solvers who share a passion for technology, we’re always pushing ground-breaking ideas and driving innovation.

Do you want to power and protect life online, by solving the toughest challenges with us? Be part of an amazing team!","Cambridge, MA",1998,http://www.akamai.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/anthology,https://builtin.com/sites/www.builtin.com/files/2022-12/Anthology Fb logo.jpg,Edtech • Software,,[],,Anthology,Year Founded: 2020,"Anthology offers the largest EdTech ecosystem on a global scale, supporting over 150 million users in 80 countries. The company’s mission is to provide dynamic, data-informed experiences to the global education community so that learners and educators can achieve their goals.  
 
Through over 60 SaaS products and services, Anthology advances learning in partnership with higher education, business, and government institutions. Tapping into this unmatched portfolio of solutions, only Anthology can leverage data from across the EdTech ecosystem to create Intelligent Experiences that lead to better outcomes.  
 
Anthology is best known for its industry leading LMS, SIS and CRM – Blackboard Learn, Anthology Student, and Anthology Reach – that provide the cornerstones of the EdTech ecosystem. 

 

Learn more at anthology.com.","Boca Raton, FL",View Website,https://www.anthology.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/scuba-analytics,https://builtin.com/sites/www.builtin.com/files/2024-01/SCUBA LINKEDIN 300x300.png,AdTech • Machine Learning • Marketing Tech • Software • Analytics • Business Intelligence • Generative AI,,[],,Scuba Analytics,40,"SCUBA is the only Decentralized Collaborative Decision Intelligence platform providing in-the-moment decision intelligence without compromising privacy. Global brands like Microsoft, McDonald's, Twitter, and Warner Bros trust SCUBA to gain in-the-moment insights across billions of touchpoints, fueling real-time experiences and measurement. Founded by former Facebook executives and led by industry veterans from Kantar, Sonos, and Splunk. info @ scuba.io

We're hiring! Join our amazing team.","Mountain View, CA",2013,http://www.scuba.io/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/primarycom,https://builtin.com/sites/www.builtin.com/files/2022-07/1599059205812.jpeg,eCommerce • Fashion • Kids + Family • Retail • Social Impact,,[],,Primary.com,Year Founded: 2015,"Primary is a gender-non-prescriptive, inclusive kids clothing brand started by Galyn Bernard and Christina Carbonell in 2015. The company was founded on the idea that kids clothing should be affordable, feel amazing, and be free of logos and slogans so that all kids can truly shine. Our customers are incredibly passionate about our mission, leading to strong repeat metrics and one of the highest NPS scores in the industry (85+). We are laser-focused on building a strong, sustainable and profitable business, and hiring the best people to help us get there. Our company values kind and thoughtful self-starters who can think strategically and then work collaboratively with people across the organization to produce high-quality outcomes. We are also a very change-friendly group of people, and are always seeking fresh points of view to uncover ways we can improve our products, processes, and team culture.","New York, NY",View Website,http://www.primary.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/cbre,https://builtin.com/sites/www.builtin.com/files/2022-01/CBRE.jpeg,Real Estate,,[],4,CBRE,"115,000","We are the global leader in commercial real estate services and investments. With services, insights and data that span every dimension of the industry, we create solutions for clients of every size, in every sector and across every geography.  

We are dynamic problem solvers and forward-thinking professionals who create significant impact. Our collaborative culture is built on our shared values — respect, integrity, service, and excellence — and we value the diverse perspectives, backgrounds, and skillsets of our people. 

Help lead the technological transformation of commercial real estate while benefiting from the resources and support of a global Fortune 150 with endless opportunities for multidimensional growth. Discover more at https://www.cbre.com/careers/digital-and-technology-careers","Dallas, TX",1906,http://www.cbre.com/careers,,,,,,,,,,,,,,,,,,
https://builtin.com/company/artium,https://builtin.com/sites/www.builtin.com/files/2022-02/1605741798843.jpeg,Software • Consulting,,[],4,Artium,Year Founded: 2018,"We’re always searching for people who care passionately about their craft, embrace the humility of consulting, and consider themselves evangelists for software best practices.

We’re dedicated to growth through discipline, collaboration, and mentorship. Our goal is to find progressive ways to build software as small teams of passionate craftspeople. We help our clients—from brand new start-ups to enterprise-level organizations—implement their own diverse culture and software development mastery.

Our core four offerings of, engineering, product, design, and talent work together to deliver impactful software products and build teams around them.

Our engineering methodology is rooted in writing test-driven, well-factored code and releasing it in the tightest possible iterations to deliver value to users without delay. We know that by devoting ourselves to our chosen craft, working at the edge of one’s ability while maintaining the highest standards and practices achieves wisdom and mastery.

Our product teams are aligned around the belief that when empowered teams focus on outcomes over output, we build things that change the future for the better. We know that deep collaboration on an empowered team creates high-quality products through continuous iteration on both the product and the practice. 

Our design teams believe the best product design acts as a communication layer, intuitively translating the value of the product's features and functionality back out to the user to be discovered. We know that design has become the differentiator in this software-saturated era where technology and the expression of human needs and comfort through excellent design are tightly intertwined.

We believe that companies with an empathetic candidate experience—through process and best practices—cultivate cultures reflecting their unique value proposition, attracting game-changing talent through intentionality. We know that by building foundational hiring processes while also achieving short-term hiring goals, we can deliver sustainable growth, values-driven culture and equip stakeholders with best practices that last beyond the Talent Labs partnership.","Boise, ID",View Website,https://www.thisisartium.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/northstar,https://builtin.com/sites/www.builtin.com/files/2021-06/Northstar Logo.png,Fintech • HR Tech • Software,,[],,Northstar,Year Founded: 2016,"We're making it easy for everyone to access affordable, personalized financial advice. We believe financial wellness starts with a single paycheck. That's why we're working with leading companies to provide 1-on-1 financial advisors and personal finance tools as an employee benefit. Northstar helps employees make the most of their compensation and helps companies support diverse teams.",,View Website,https://www.northstarmoney.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/wefunder,https://builtin.com/sites/www.builtin.com/files/2021-08/1624571525051.jpg,Angel or VC Firm • Fintech,,[],,Wefunder,Year Founded: 2011,,"San Francisco, CA",View Website,wefunder.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/dice,https://builtin.com/sites/www.builtin.com/files/2022-05/DICE_Symbol_Circle.png,Events • Mobile • Music • Other,,[],2,DICE,417,"We’ve always believed that a gig can change lives. So in 2014, we created a platform for fans to experience more of the shows they love. Want to know more? www.dice.fm.  

Our headquarters are based in London, UK with hubs based around the world, including Milan, Barcelona and Paris.

In the US, we have teams based out of New York. Our team has now moved in to our brand new hub in Williamsburg so it's a fantastic time to join the team as we scale and grow!

At DICE, our mission is to create a diverse and inspiring global team by discovering and creating only the best environment for our employees. No matter what department you sit under, or where you are in the world, you are part of one team, working towards redefining live entertainment.","London, GB",2013,http://dice.fm,,,,,,,,,,,,,,,,,,
https://builtin.com/company/andersen,https://builtin.com/sites/www.builtin.com/files/2021-10/Andersen lab.jpg (1).png,Fintech • Mobile • Software • Design • Web3,,[],6,Andersen,"3,700","Andersen is a top-ranked software development company that specializes in developing mobile apps, enterprise software, and web apps. The company was founded in 2007. Since its inception, Andersen has been focused on helping its clients solve complex problems and meet their business goals. Its software suite helps customers to streamline their operations and improve their productivity. The team of experienced developers from Andersen is well-versed in a variety of programming languages and technologies. The company has clients around the world and has successfully delivered projects for clients in a wide range of industries, including healthcare, education, finance, retail, and logistics. If you are looking for a reliable and skilled software development partner, then Andersen is the right choice for you.","New York, NY",2007,https://andersenlab.com?utm_source=catalog&utm_medium=builtin.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/spr,https://builtin.com/sites/www.builtin.com/files/2022-10/SPR-logo-twitter.png,Cloud • Information Technology • Professional Services • Consulting,,[],,SPR,Year Founded: 1973,"Growing companies know the right technology implementation is a balancing act: Address users’ expectations today while planning for tomorrow’s business demands. As a technology modernization firm, SPR helps companies strike that balance. We specialize in custom software development, cloud, data, and user experience solutions, working alongside companies to develop or modernize their digital products and platforms. Integrating our experts with our clients’ staff, we work collaboratively and provide proactive, pragmatic advice. Our 100+ clients cover 10 industries, ranging from corporate finance and global logistics to local breweries and Chicago startups. SPR has been named one of Crain’s Largest Private Companies in Chicago and is on the Built in Chicago Top 100 List of Digital Tech Companies in Chicago.","Chicago, IL",View Website,https://spr.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/sprockets,https://builtin.com/sites/www.builtin.com/files/2022-09/1610363261349.jpg,Food • HR Tech • Software • Hospitality,,[],,Sprockets,Year Founded: 2016,"Sprockets uses artificial intelligence to reinvent the $500 billion hiring space with advanced applicant matching technology that predicts candidate success before they are hired. Our mission is to transform the traditional hiring process into an equitable one; we believe everyone deserves a fair chance. Sprockets’ AI-powered platform identifies the ideal applicants without the need for resumes or interviews, eliminating potential bias.","Charleston, SC",View Website,https://www.sprockets.ai/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/onesix,https://builtin.com/sites/www.builtin.com/files/2023-10/onesix-logo-white copy 2.png,Big Data • Cloud • Information Technology • Business Intelligence • Consulting,,[],,OneSix,Year Founded: 2013,"Founded in 2013 by seasoned data and software consultants, OneSix uses the most modern tools, scalable architectures, and industry best practices to improve clients' business results.

OneSix is uniquely positioned to help companies navigate the challenges of building a Modern Data Organization. With a deep understanding of advanced data technologies and techniques, OneSix offers a comprehensive suite of services tailored to meet the specific needs of businesses.

By partnering with OneSix, businesses can effectively harness the power of data – driving growth, delivering customer value, and gaining a competitive advantage in the market.","Chicago, IL",View Website,http://www.onesixsolutions.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/startupsoft,https://builtin.com/sites/www.builtin.com/files/2023-03/Logo-5.png,Software,,[],,StartupSoft,Year Founded: 2016,"StartupSoft is a staff augmentation company that helps tech startups build their own offshore and nearshore teams, which perform just like in-house ones. 
We believe that remote is no longer the opposite of in-house, and you can get the best of these two worlds: hire the best global talents and don’t lose the experience of everyone collaborating in the same room.","San Francisco, CA",View Website,http://startupsoft.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/actblue,https://builtin.com/sites/www.builtin.com/files/2023-03/1-B-AB-BrandRemix-ConferenceProfilePhoto-IconLogo-500x500px-3.27.23.png,Fintech • Social Impact,,[],,ActBlue,Year Founded: 2004,"ActBlue is a nonprofit tech organization working to help Democratic campaigns, progressive organizations, and nonprofits build campaigns fueled by small-dollar donors. Our tools make it possible for anyone to build a grassroots campaign or movement and give donors an easy and secure way to support their favorite candidates and causes.","Somerville, MA",View Website,https://secure.actblue.com/jobs,,,,,,,,,,,,,,,,,,
https://builtin.com/company/spokeo,https://builtin.com/sites/www.builtin.com/files/2023-03/Spokeo.jpg,Big Data • Consumer Web • eCommerce • Enterprise Web • Software • Analytics • Big Data Analytics,,[],,Spokeo,50,"Spokeo is a people search engine that helps over 18 million monthly visitors reconnect with friends, reunite with families, and protect against fraud. Additionally, our 12 billion records and over 250 million unique profiles help business professionals locate people and assets, research criminal investigation subjects, and more. 

Founded in 2006, we have grown to a remote-first company of nearly 200 dedicated employees with an average tenure of 4.5 years. Find out why we were named a “Best Company” for 2023 by Comparably for Women, Compensation, Happiest Employees, Company Perks & Benefits, and Work-Life Balance, as well as “Best CEO” for co-founder Harrison Tang.","Pasadena, CA",2006,https://www.spokeo.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/ninjaholdings,https://builtin.com/sites/www.builtin.com/files/2021-07/creditninja_mark-___3x.png,Cloud • Fintech • Machine Learning • Database • Analytics • Financial Services • Automation,,[],,NinjaHoldings,Year Founded: 2007,"NinjaHoldings was founded in 2017 by a team seeking to revolutionize the way everyday Americans interact with financial services. Through our CreditNinja and NinjaCard brands, we empower people overlooked by traditional financial institutions to take control of their finances via a full suite of digital banking and lending products, providing incentives and rewards along the way as we guide them on a path to financial improvement. Through our EDGE brand, we help companies better understand their customers by offering a package of bespoke underwriting, fraud detection, and analytics services. With offices in Chicago, Miami, and around the world through the power of remote work, we are a lean and innovative team always seeking like-minded talent to join us in our fight to disrupt consumer finance.","Chicago, IL",View Website,https://www.ninjaholdings.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/redflag-ai,https://builtin.com/sites/www.builtin.com/files/2023-08/redflag.png,Artificial Intelligence • Machine Learning • Software,,[],,Redflag AI,Year Founded: 2019,"Redflag AI develops software that is able to analyze every type of content used to communicate online (text, image, video, and audio) and has the capability to find any particular piece of content across the entire internet. In an ever expanding digital world, we strive to provide solutions that allow businesses and individuals to both protect their content and fully understand their online reputation so that it can be properly managed.  Our products are utilized by enterprises and individuals across media, entertainment, sports, publishing, music, retail, finance, and beyond.","Berkeley, CA",View Website,http://redflagai.co,,,,,,,,,,,,,,,,,,
https://builtin.com/company/brandfolder,https://builtin.com/sites/www.builtin.com/files/2021-04/bLogo.png,Marketing Tech • Software,,[],,Brandfolder,Year Founded: 2012,"Brandfolder is the easiest and most user-friendly way to manage and share what's important to your brand. 

Our cloud-based digital asset management solution enables brands to visually organize and display all finalized materials. Since it is in the cloud, Brandfolder grants the right person the right access to the right assets.","Denver, CO",View Website,http://brandfolder.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/homebot,https://builtin.com/sites/www.builtin.com/files/2021-05/Homebot Logo.png,Fintech • Real Estate • PropTech,,[],,Homebot,Year Founded: 2016,"We connect people to make informed homeownership decisions together. Our platform empowers consumers with personalized and actionable financial insights, and facilitates engagement with the experts that can help them manage this asset — their loan officer and real estate agent — through the full homeownership lifecycle. A win-win for consumers and for lenders and agents seeking to grow their repeat and referral business.","Denver, CO",View Website,http://www.homebot.ai,,,,,,,,,,,,,,,,,,
https://builtin.com/company/new-era-adr,https://builtin.com/sites/www.builtin.com/files/2022-03/1611000719625.jpg,Legal Tech • Software,,[],,New Era ADR,Year Founded: 2020,"Headquartered in Chicago, New Era ADR is the first fully virtual mediation and arbitration platform that resolves legal disputes in less than 100 days, saves businesses and individuals up to 90% in time and expenses, and prevents the rampant gamesmanship in litigation. All while providing a fair, more accessible platform for all participants in the justice system. With a flat fee model that provides never-before-seen cost predictability in litigation, significantly streamlined resolution procedures, and an intuitive user experience, New Era ADR empowers parties to reach a resolution quickly and amicably.",,View Website,http://www.neweraadr.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/academiaedu,https://builtin.com/sites/www.builtin.com/files/2022-09/3_20.jpg,Digital Media • Edtech • Information Technology • Software,,[],,Academia.edu,55,"Academia.edu is the world’s leading platform for researchers and scholars to share their work, discover research and connect with fellow academics globally. Our bold vision: to democratize and accelerate the world's research, enhancing the speed of scientific discovery and technological progress for the benefit of everyone. We imagine a world where accessing academic papers is effortless, keeping track of cutting-edge research is seamless and collaborating with researchers is easier than ever before. Our platform empowers hundreds of millions of scholars worldwide to push the boundaries of human understanding. We believe in the power of knowledge to change lives and the world, and our commitment to this mission drives everything we do.

Academia has attracted $39 million in investment from leading VC firms including Khosla Ventures, True Ventures, Spark Capital, and Tencent. Our work has garnered favorable attention from trade and mainstream media including UK Times, Fortune, Wired, EdTech, Venture Beat, San Francisco Business Times, The Economist, The Washington Post, TechCrunch, Scientific American, and Forbes.

Academia is a proud equal opportunity employer and we are committed to hiring and supporting a diverse workforce. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

Join us as we continue to redefine what's possible in the world of research. Discover careers that challenge, inspire and propel you toward a future where your ideas can truly change the world. At Academia.edu, we're not just shaping the future of research—we're shaping the future of possibilities.","San Francisco, CA",2008,http://www.academia.edu/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/maxwell,https://builtin.com/sites/www.builtin.com/files/2022-12/Calendly Avatar_0.png,Fintech • Real Estate • Software,,[],,Maxwell,Year Founded: 2015,"Maxwell was founded in 2015 by homebuyers who were shocked by the complexity and inefficiencies of the mortgage process for borrowers and lending teams alike. We’ve created a platform that has not only streamlined the process and made it more efficient - closing loans 45%+ faster - but has made mortgages more accessible in the process. Our mission is clear: democratize mortgage by helping lenders work more efficiently and stay compliant while eliminating the barrier to entry and the stress for the borrower.

We are a company focused on a supportive, diverse, and inclusive culture - live through our values of Rigor, Ownership, Curiosity, Kindness, and ""Straight Up"" - to bring equality to the mortgage process and spread financial empowerment. Intrigued? Check out our Careers page!","Denver, CO",View Website,http://www.himaxwell.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/elemental-machines,https://builtin.com/sites/www.builtin.com/files/2021-12/EMLogo_Stacked_Blue@2x.png,Hardware • Internet of Things • Software • Biotech • Pharmaceutical,,[],,Elemental Machines,Year Founded: 2015,"Elemental Machines is helping scientists improve experimental reproducibility and accelerate scientific discovery. 

With a new suite of connected products that harness the power of cloud-based software, machine learning and distributed sensors, Elemental Machines is giving scientists and researchers an easy, powerful and cost-effective solution fo","Cambridge, MA",View Website,http://elementalmachines.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/kantata,https://builtin.com/sites/www.builtin.com/files/2022-10/Kantata.jpg,Cloud • Professional Services • Software • Business Intelligence,,[],2,Kantata,547,"Kantata takes professional services automation to a new level, giving people-powered businesses the clarity, control, and confidence they need to optimize resource planning and elevate operational performance. Our purpose-built cloud software is helping over 2,000 professional services organizations in more than 100 countries focus and optimize their most important asset: their people. By leveraging the Kantata Professional Services Cloud, professionals gain access to the information and tools they need to win more business, ensure the right people are always available at the right time, and delight clients with project delivery and outcomes.","Irvine, CA",2021,https://www.kantata.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/ncsa-college-recruiting,https://builtin.com/sites/www.builtin.com/files/2022-10/ncsa-mark-full-color.png,Software • Sports,,[],,NCSA College Recruiting,Year Founded: 2000,"NCSA is the largest college athletic recruiting platform, with over 35,000 college coaches using NCSA to find athletes across 37 sports.

For over 20 years, NCSA College Recruiting has offered recruiting advice and college coach connections to high school student-athletes around the world.

As we expand our services and refine our tools, we remain committed to you. With IMG Academy’s support and shared mission, we’ll be able to help even more student-athletes on their path to playing sports in college and offer a more holistic college recruiting experience.

At NCSA, we’ve assembled a team of former athletes and coaches, problem-solvers, creative thinkers and doers – all eager to make their mark in the sports recruiting industry. Here you’ll have the opportunity to design digital products and experiences that make an impact on the lives of athletes from around the world.","Chicago, IL",View Website,https://www.ncsasports.org/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/code-climate,https://builtin.com/sites/www.builtin.com/files/2021-04/CC Logo.png,Information Technology • Software,,[],,Code Climate,Year Founded: 2011,"Code Climate is the company behind Velocity, a Software Engineering Intelligence platform that maximizes engineering impact for leaders and teams at all levels with trusted insights on everything from capacity and delivery to quality, culture, and costs.

Code Climate was founded in 2011 by engineering leaders who were frustrated by the lack of visibility into data that would enable them to make informed improvements. Today, we provide thousands of engineering leaders with the tools to make data-driven decisions through a flexible, scalable, and secure SEI platform, which provides visibility into the engineering team’s health, investment of resources, operational efficiency, and progress towards key goals. Quality, our automated code review tool, has helped over 100,000 individual developers worldwide save time and improve the maintainability of their codebases.","New York, NY",View Website,https://codeclimate.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/dreambox-learning,https://builtin.com/sites/www.builtin.com/files/2022-10/2022_DB-Icon_20220817_On-Light.png,Edtech,,[],,DreamBox Learning (A Discovery Education Company),Year Founded: 2006,DreamBox Learning® provides a deeply personalized learning experience that guides and engages students at all levels with a combination of a rigorous K-8 math curriculum and a motivating learning environment that work seamlessly with pioneering Intelligent Adaptive technology.,"Bellevue, WA",View Website,http://www.discoveryeducation.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/kinship,https://builtin.com/sites/www.builtin.com/files/2021-06/Kinship Logo.png,eCommerce • Healthtech • Pet • Wearables,,[],2,Kinship,200,"Kinship is here to help everyone pet parent like a pro. Why? Because our pets make us better humans, and we owe them the best possible care. As the premier partner to a new generation of pet parents, we use our data, products, and services to help people be the best pet parents they can be. And we unite changemakers in pet care to break down barriers, open new doors, share insights, and advance our collective knowledge. All so we can reimagine the pet parenting experience, up people’s confidence, and help the world find better ways to care.

Kinship is a coalition that includes:
Adopt-a-Pet, the destination for finding homes for homeless pets
The Wildest, the destination that helps pet parents keep their cool in the wild world of pet parenting
The Kin, our mobile application that houses everything a pet parent needs to care for their pet and live their best lives together. The app brings together the three Kinship consumer brands and matches pet needs to quality service providers, helps them book and share necessary records, and provides personalized content so pet parents can parent with ease and confidence. 
PetExec, a B2B (SaaS) digital operations manager and the world's leading tool for petcare businesses.

Together, these teams and more work to set new standards in pet care. And, as a part of Mars Petcare, they work to create a better world for pets. Learn more at www.kinship.co.","New York, NY",2019,https://kinship.co/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/granicus-llc,https://builtin.com/sites/www.builtin.com/files/2021-05/Granicus LLC Logo.png,Cloud • Marketing Tech • Professional Services • Social Impact • Software,,[],5,Granicus LLC,"1,500","Granicus provides technology and services that empowers government organizations to create seamless digital experiences for the people they serve. By offering the industry’s leading cloud-based solutions for communications, content management, meeting and agenda management, and digital services to more than 5,500 public sector organizations, Granicus helps turn government missions into quantifiable realities.","Denver, CO",1999,http://www.granicus.com,,,,,,,,,,,,,,,,,,
